Rank	Taxon	Count
species	1469502	1
species	1469557	1
species	1469948	1
species	1470200	1
species	1470347	1
species	1470354	1
species	1470356	1
species	1470358	1
species	1470434	1
species	1470562	1
species	1470563	1
species	1471202	1
species	1471438	1
species	1471439	1
species	1471445	1
species	1471467	1
species	1471475	1
species	1471476	1
species	1471481	1
species	1471483	1
species	1471489	1
species	1471498	1
species	1471505	1
species	1471510	1
species	1471530	1
species	1471532	1
species	1471761	1
species	1472345	1
species	1472418	1
species	1472719	1
species	1472761	1
species	1472764	1
species	1472765	1
species	1473216	1
species	1473546	1
species	1473580	1
species	1475481	1
species	1476577	1
species	1476583	1
species	1476857	1
species	1476973	1
species	1477105	1
species	1478175	1
species	1479238	1
species	1479239	1
species	1479651	1
species	1480675	1
species	1480694	1
species	1483572	1
species	1483599	1
species	1484053	1
species	1484157	1
species	1484460	1
species	1484693	1
species	1485543	1
species	1485544	1
species	1485545	1
species	1486262	1
species	1487582	4
species	1487921	1
species	1487949	1
species	1487953	1
species	1489064	1
species	1492281	1
species	1492737	1
species	1492738	1
species	1492898	1
species	1492922	1
species	1494590	1
species	1494608	1
species	1494960	1
species	1494962	1
species	1495039	1
species	1495045	1
species	1495050	1
species	1495067	1
species	1495144	1
species	1495314	1
species	1495336	1
species	1495769	1
species	1496689	1
species	1496721	1
species	1496722	1
species	1497615	1
species	1497681	1
species	1498499	1
species	1498500	1
species	1499107	1
species	1499498	1
species	1499500	1
species	1499501	1
species	1499680	1
species	1499681	1
species	1499683	1
species	1499685	1
species	1499686	1
species	1499689	1
species	1499966	1
species	1499967	1
species	1499968	1
species	1500261	1
species	1500279	1
species	1500280	1
species	1500290	1
species	1500294	1
species	1500891	1
species	1500894	1
species	1501145	1
species	1501269	1
species	1501329	1
species	1501391	1
species	1501392	1
species	1502095	1
species	1502291	1
species	1502292	1
species	1502293	1
species	1502488	1
species	1502724	1
species	1502755	1
species	1502764	1
species	1502851	1
species	1502943	1
species	1503183	1
species	1503925	1
species	1503961	1
species	1504316	1
species	1504317	1
species	1504321	1
species	1504822	1
species	1504823	1
species	1505232	1
species	1505596	1
species	1505597	1
species	1505605	1
species	1505866	1
species	1505907	1
species	1505932	1
species	1506471	1
species	1506994	1
species	1508389	1
species	1508404	1
species	1508419	1
species	1508420	1
species	1508644	1
species	1509405	1
species	1509431	1
species	1510206	3
species	1510466	1
species	1510531	1
species	1511746	1
species	1513270	1
species	1513271	1
species	1513468	1
species	1514105	1
species	1514668	1
species	1514904	1
species	1514971	1
species	1515612	1
species	1515613	1
species	1515617	1
species	1515746	1
species	1517416	1
species	1517682	1
species	1518501	1
species	1519438	1
species	1519439	1
species	1519489	1
species	1519494	1
species	1520801	1
species	1520802	1
species	1520807	1
species	1520808	1
species	1520811	1
species	1520812	1
species	1520816	1
species	1520819	1
species	1520823	1
species	1521187	1
species	1522309	1
species	1522310	1
species	1522311	1
species	1522315	1
species	1522316	1
species	1522317	1
species	1522368	1
species	1522671	1
species	1523418	1
species	1523421	1
species	1523423	1
species	1523424	1
species	1523425	1
species	1523427	1
species	1523428	1
species	1523430	1
species	1523432	1
species	1524460	1
species	1526571	1
species	1526658	1
species	1526735	1
species	1527293	1
species	1527299	1
species	1527300	1
species	1528098	1
species	1528099	2
species	1528106	1
species	1529005	1
species	1530186	1
species	1531429	1
species	1531962	1
species	1532555	1
species	1532558	1
species	1535422	1
species	1535750	1
species	1537715	1
species	1537915	1
species	1537917	1
species	1537994	1
species	1538295	1
species	1538553	1
species	1538639	1
species	1538644	1
species	1539051	1
species	1539065	1
species	1539066	1
species	1540221	1
species	1540257	1
species	1541065	1
species	1541197	1
species	1541959	1
species	1541960	1
species	1543381	1
species	1543706	1
species	1543721	1
species	1544416	1
species	1544718	1
species	1544798	1
species	1545044	1
species	1545442	1
species	1545691	1
species	1545701	1
species	1545728	1
species	1547436	1
species	1547437	1
species	1547444	1
species	1547445	1
species	1547516	1
species	1547597	2
species	1547922	1
species	1548018	1
species	1548149	1
species	1548207	1
species	1548547	1
species	1549748	1
species	1549811	1
species	1549855	1
species	1549858	1
species	1550024	1
species	1550073	1
species	1550091	1
species	1550241	1
species	1550399	1
species	1550400	1
species	1550401	1
species	1550402	1
species	1550566	1
species	1552121	1
species	1552123	1
species	1555112	1
species	1560201	1
species	1560234	1
species	1560235	1
species	1561003	1
species	1561004	1
species	1562701	1
species	1562720	1
species	1562970	1
species	1563681	1
species	1564138	1
species	1564681	1
species	1564956	1
species	1565314	1
species	1565605	1
species	1565991	1
species	1566277	1
species	1566278	1
species	1566358	1
species	1566387	1
species	1567108	1
species	1569277	1
species	1569284	1
species	1571877	1
species	1572645	2
species	1572701	1
species	1572751	1
species	1574264	1
species	1574265	1
species	1574624	1
species	1576369	1
species	1576605	1
species	1577474	1
species	1577686	1
species	1577687	1
species	1577791	1
species	1577905	1
species	1578720	1
species	1579316	1
species	1579346	1
species	1579370	1
species	1579373	1
species	1579979	1
species	1580092	1
species	1580539	1
species	1580831	4
species	1581038	1
species	1581059	1
species	1581062	1
species	1581095	1
species	1581112	1
species	1581120	1
species	1581131	1
species	1581420	1
species	1581557	1
species	1581680	1
species	1582439	1
species	1583100	1
species	1585697	1
species	1585974	1
species	1586267	1
species	1586287	1
species	1586290	1
species	1587527	1
species	1588020	1
species	1588753	1
species	1590596	1
species	1590651	1
species	1590652	1
species	1591054	1
species	1592317	1
species	1592327	1
species	1592629	1
species	1592897	1
species	1594731	1
species	1601833	1
species	1602169	1
species	1603258	1
species	1603293	1
species	1603555	1
species	1603606	1
species	1603897	1
species	1604004	1
species	1604834	1
species	1604835	1
species	1604836	1
species	1605367	1
species	1607817	1
species	1608473	1
species	1608628	1
species	1609103	1
species	1609232	1
species	1609559	1
species	1609966	1
species	1609968	1
species	1609977	1
species	1610491	1
species	1611323	1
species	1612202	1
species	1612624	1
species	1616788	1
species	1616834	1
species	1617024	1
species	1617025	1
species	1617412	1
species	1617413	1
species	1617415	1
species	1617419	1
species	1617421	1
species	1617423	1
species	1617425	1
species	1617426	1
species	1617427	1
species	1617428	1
species	1617429	1
species	1617448	1
species	1618204	1
species	1618207	1
species	1618331	1
species	1618333	1
species	1618334	1
species	1618343	1
species	1618344	1
species	1618345	1
species	1618346	1
species	1618348	1
species	1618349	1
species	1618351	1
species	1618352	1
species	1618353	1
species	1618354	1
species	1618355	1
species	1618357	1
species	1618358	1
species	1618360	1
species	1618361	1
species	1618362	1
species	1618363	1
species	1618364	1
species	1618365	1
species	1618366	1
species	1618367	1
species	1618369	1
species	1618370	1
species	1618371	1
species	1618372	1
species	1618374	1
species	1618375	1
species	1618376	1
species	1618377	1
species	1618378	1
species	1618379	1
species	1618381	1
species	1618384	1
species	1618385	1
species	1618386	1
species	1618387	1
species	1618388	1
species	1618391	1
species	1618392	1
species	1618393	1
species	1618395	1
species	1618396	1
species	1618397	1
species	1618398	1
species	1618400	1
species	1618403	1
species	1618404	1
species	1618405	1
species	1618410	1
species	1618416	1
species	1618418	1
species	1618419	1
species	1618422	1
species	1618424	1
species	1618425	1
species	1618427	1
species	1618428	1
species	1618429	1
species	1618430	1
species	1618437	1
species	1618441	1
species	1618445	1
species	1618447	1
species	1618451	1
species	1618452	1
species	1618453	1
species	1618460	1
species	1618463	1
species	1618468	1
species	1618470	1
species	1618471	1
species	1618472	1
species	1618474	1
species	1618478	1
species	1618480	1
species	1618481	1
species	1618482	1
species	1618483	1
species	1618484	1
species	1618485	1
species	1618486	1
species	1618487	1
species	1618488	1
species	1618490	1
species	1618491	1
species	1618492	1
species	1618494	1
species	1618495	1
species	1618496	1
species	1618500	1
species	1618501	1
species	1618502	1
species	1618503	1
species	1618505	1
species	1618506	1
species	1618507	1
species	1618508	1
species	1618509	1
species	1618510	1
species	1618511	1
species	1618512	1
species	1618514	1
species	1618517	1
species	1618518	1
species	1618519	1
species	1618520	1
species	1618521	1
species	1618522	1
species	1618523	1
species	1618524	1
species	1618526	1
species	1618527	1
species	1618528	1
species	1618529	1
species	1618534	1
species	1618535	1
species	1618537	1
species	1618538	1
species	1618539	1
species	1618540	1
species	1618541	1
species	1618542	1
species	1618543	1
species	1618546	1
species	1618547	1
species	1618549	1
species	1618551	1
species	1618556	1
species	1618558	1
species	1618560	1
species	1618561	1
species	1618562	1
species	1618565	1
species	1618566	1
species	1618567	1
species	1618568	1
species	1618570	1
species	1618571	1
species	1618573	1
species	1618574	1
species	1618576	1
species	1618579	1
species	1618587	1
species	1618588	1
species	1618591	1
species	1618592	1
species	1618593	1
species	1618595	1
species	1618597	1
species	1618605	1
species	1618607	1
species	1618609	1
species	1618610	1
species	1618613	1
species	1618615	1
species	1618620	1
species	1618622	1
species	1618624	1
species	1618626	1
species	1618636	1
species	1618637	1
species	1618638	1
species	1618639	1
species	1618640	1
species	1618641	1
species	1618643	1
species	1618644	1
species	1618645	1
species	1618646	1
species	1618651	1
species	1618654	1
species	1618656	1
species	1618658	1
species	1618661	1
species	1618663	1
species	1618665	1
species	1618669	1
species	1618672	1
species	1618675	1
species	1618677	1
species	1618695	1
species	1618696	1
species	1618697	1
species	1618698	1
species	1618699	1
species	1618700	1
species	1618701	1
species	1618703	1
species	1618704	1
species	1618707	1
species	1618708	1
species	1618710	1
species	1618711	1
species	1618713	1
species	1618714	1
species	1618716	1
species	1618718	1
species	1618719	1
species	1618721	1
species	1618722	1
species	1618723	1
species	1618726	1
species	1618730	1
species	1618734	1
species	1618735	1
species	1618736	1
species	1618738	1
species	1618741	1
species	1618744	1
species	1618746	1
species	1618747	1
species	1618750	1
species	1618753	1
species	1618755	1
species	1618756	1
species	1618758	1
species	1618761	1
species	1618762	1
species	1618764	1
species	1618765	1
species	1618768	1
species	1618769	1
species	1618773	1
species	1618774	1
species	1618775	1
species	1618776	1
species	1618777	1
species	1618779	1
species	1618780	1
species	1618782	1
species	1618783	1
species	1618784	1
species	1618787	1
species	1618788	1
species	1618793	1
species	1618797	1
species	1618799	1
species	1618803	1
species	1618804	1
species	1618807	1
species	1618808	1
species	1618810	1
species	1618811	1
species	1618812	1
species	1618814	1
species	1618815	1
species	1618816	1
species	1618817	1
species	1618818	1
species	1618820	1
species	1618825	1
species	1618826	1
species	1618827	1
species	1618828	1
species	1618829	1
species	1618830	1
species	1618832	1
species	1618834	1
species	1618835	1
species	1618838	1
species	1618839	1
species	1618840	1
species	1618841	1
species	1618842	1
species	1618844	1
species	1618845	1
species	1618846	1
species	1618847	1
species	1618849	1
species	1618850	1
species	1618852	1
species	1618853	1
species	1618855	1
species	1618863	1
species	1618865	1
species	1618869	1
species	1618870	1
species	1618871	1
species	1618875	1
species	1618876	1
species	1618879	1
species	1618882	1
species	1618885	1
species	1618888	1
species	1618889	1
species	1618892	1
species	1618894	1
species	1618895	1
species	1618896	1
species	1618897	1
species	1618899	1
species	1618902	1
species	1618905	1
species	1618906	1
species	1618907	1
species	1618908	1
species	1618909	1
species	1618911	1
species	1618912	1
species	1618914	1
species	1618915	1
species	1618916	1
species	1618917	1
species	1618918	1
species	1618919	1
species	1618920	1
species	1618921	1
species	1618922	1
species	1618923	1
species	1618924	1
species	1618926	1
species	1618929	1
species	1618930	1
species	1618931	1
species	1618932	1
species	1618933	1
species	1618934	1
species	1618936	1
species	1618937	1
species	1618941	1
species	1618942	1
species	1618943	1
species	1618944	1
