,Taxonomic_rank,Taxon,Reference_genome_in_phylum,Distance_to_closest,Precision,Recall,F1,Method
281,family,1117,295,0.00117749,0.98719442957887,0.9908539826209182,0.9890158209044961,Kraken-II
282,genus,1117,295,0.00117749,0.9874186221063711,0.9906282275668892,0.9890158209005466,Kraken-II
283,order,1117,295,0.00117749,0.9868214003227589,0.9912608667713446,0.9890311517869297,Kraken-II
284,phylum,1117,295,0.00117749,0.9861371468546082,0.9921064637274363,0.9891077992051145,Kraken-II
285,species,1117,295,0.00117749,0.9887209494733834,0.98932087420334,0.9890158208878422,Kraken-II
286,kingdom,1117,295,0.00117749,0.9999697746713057,0.9925448134714551,0.9962384598760216,Kraken-II
287,class,28890,407,0.011584994,0.9999999998500007,0.9999999998500007,0.9999949998750005,Kraken-II
288,family,28890,407,0.011584994,0.9999999998500007,0.9999999998500007,0.9999949998750005,Kraken-II
289,genus,28890,407,0.011584994,0.9999699747789449,0.9991599788495972,0.9995598127453662,Kraken-II
290,order,28890,407,0.011584994,0.9999999998500007,0.9999999998500007,0.9999949998750005,Kraken-II
291,phylum,28890,407,0.011584994,0.9999999998500007,0.9999999998500007,0.9999949998750005,Kraken-II
292,species,28890,407,0.011584994,0.999969961250211,0.9987099675993835,0.9993345672936622,Kraken-II
293,kingdom,28890,407,0.011584994,0.9999999998500007,0.9999999998500007,0.9999949998750005,Kraken-II
294,class,28889,167,0.577436206,0.0,0.0,0.0,Kraken-II
295,family,28889,167,0.577436206,0.0,0.0,0.0,Kraken-II
296,genus,28889,167,0.577436206,0.0,0.0,0.0,Kraken-II
297,order,28889,167,0.577436206,0.0,0.0,0.0,Kraken-II
298,phylum,28889,167,0.577436206,0.48506918801843274,0.010097028500591717,0.019781876644282763,Kraken-II
299,species,28889,167,0.577436206,0.0,0.0,0.0,Kraken-II
300,kingdom,28889,167,0.577436206,0.6351902130761534,0.014138817478581759,0.02766147748485962,Kraken-II
301,class,28889,167,0.514743202,0.8748008892169452,0.041434046527833834,0.0791197622651894,Kraken-II
302,family,28889,167,0.514743202,0.0,0.0,0.0,Kraken-II
303,genus,28889,167,0.514743202,0.0,0.0,0.0,Kraken-II
304,order,28889,167,0.514743202,0.6136438156325227,0.02856968345392819,0.05459659944246881,Kraken-II
305,phylum,28889,167,0.514743202,0.871746028978584,0.04144092479340795,0.07911975938297643,Kraken-II
306,species,28889,167,0.514743202,0.0,0.0,0.0,Kraken-II
307,kingdom,28889,167,0.514743202,0.9082969403983251,0.0438732617112571,0.08370253716542544,Kraken-II
308,class,1239,1948,0.00758416,0.9986051394862638,0.9139557236319191,0.9544021614903423,Kraken-II
309,family,1239,1948,0.00758416,0.9948214636360193,0.911999638155293,0.9516068979710431,Kraken-II
310,genus,1239,1948,0.00758416,0.9948370546557208,0.911850255314477,0.9515327026902872,Kraken-II
311,order,1239,1948,0.00758416,0.9956784644589571,0.9125203299631768,0.952282416453764,Kraken-II
312,phylum,1239,1948,0.00758416,0.9991818031420091,0.9165828540888087,0.9560966947974016,Kraken-II
313,species,1239,1948,0.00758416,0.9833553146157105,0.8969392415262769,0.9381564993406798,Kraken-II
314,kingdom,1239,1948,0.00758416,0.9999999998376623,0.9239953798845012,0.9604914720851058,Kraken-II
315,class,651137,49,0.065784923,0.0,0.0,0.0,Kraken-II
316,family,651137,49,0.065784923,0.0,0.0,0.0,Kraken-II
317,genus,651137,49,0.065784923,0.0,0.0,0.0,Kraken-II
318,order,651137,49,0.065784923,0.0,0.0,0.0,Kraken-II
319,phylum,651137,49,0.065784923,0.8058285909627029,0.6483636551712024,0.718565759428662,Kraken-II
320,species,651137,49,0.065784923,0.0,0.0,0.0,Kraken-II
321,kingdom,651137,49,0.065784923,0.7886394157435376,0.7513199861691888,0.7695225037497093,Kraken-II
322,class,28889,167,0.083619359,0.0,0.0,0.0,Kraken-II
323,family,28889,167,0.083619359,0.0,0.0,0.0,Kraken-II
324,genus,28889,167,0.083619359,0.0,0.0,0.0,Kraken-II
325,order,28889,167,0.083619359,0.0,0.0,0.0,Kraken-II
326,phylum,28889,167,0.083619359,0.9999999998500007,0.9999999998500007,0.9999949998750005,Kraken-II
327,species,28889,167,0.083619359,0.0,0.0,0.0,Kraken-II
328,kingdom,28889,167,0.083619359,0.9999999998500007,0.9999999998500007,0.9999949998750005,Kraken-II
329,class,1239,1948,0.0188885,0.9997097329545029,0.9818449164293235,0.9906917944983671,Kraken-II
330,family,1239,1948,0.0188885,0.0006418092908554692,0.03309692645313691,0.0012588272969700615,Kraken-II
331,genus,1239,1948,0.0188885,0.0006419662508189706,0.032684824648367125,0.0012588226864212056,Kraken-II
332,order,1239,1948,0.0188885,0.9996639013398622,0.9818440991849584,0.9906688734987987,Kraken-II
333,phylum,1239,1948,0.0188885,0.9997861222463585,0.981861281415411,0.9907376333731833,Kraken-II
334,species,1239,1948,0.0188885,0.0,0.0,0.0,Kraken-II
335,kingdom,1239,1948,0.0188885,0.9999389451270794,0.9827190494003091,0.9912492180496101,Kraken-II
336,class,1224,2975,0.0472368,0.9936276565433609,0.7851295733970829,0.8771540704890906,Kraken-II
337,family,1224,2975,0.0472368,0.9758168300693768,0.7766939822687294,0.8649381557988732,Kraken-II
338,genus,1224,2975,0.0472368,0.01029949857504898,0.03422102146261352,0.01583001328045617,Kraken-II
339,order,1224,2975,0.0472368,0.9878925823442307,0.7821576762300999,0.8730637986230663,Kraken-II
340,phylum,1224,2975,0.0472368,0.9961882252384858,0.7863902386467886,0.8789383663742054,Kraken-II
341,species,1224,2975,0.0472368,0.0,0.0,0.0,Kraken-II
342,kingdom,1224,2975,0.0472368,0.9998287343482724,0.7882174681526272,0.8814963114380565,Kraken-II
343,class,201174,1097,0.0,0.9999999998499962,0.9999700000000045,0.9999799997250006,Kraken-II
344,family,201174,1097,0.0,0.9995341636738644,0.9981991714691458,0.998861221542189,Kraken-II
345,genus,201174,1097,0.0,0.9999098014131224,0.9977948124093855,0.9988461873623317,Kraken-II
346,order,201174,1097,0.0,0.9999699693689139,0.9989799743495117,0.9994697267342062,Kraken-II
347,phylum,201174,1097,0.0,0.9999999998499962,0.9999700000000045,0.9999799997250006,Kraken-II
348,species,201174,1097,0.0,0.9999398657506329,0.9977648769185657,0.9988461873626541,Kraken-II
349,kingdom,201174,1097,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,Kraken-II
350,class,1224,2975,0.0,0.9999999998498543,0.9990250047251226,0.9995072645439044,Kraken-II
351,family,1224,2975,0.0,0.9999698416695614,0.9947498685975024,0.9973480251307669,Kraken-II
352,genus,1224,2975,0.0,0.9999698407600135,0.9947198678474881,0.997332945465427,Kraken-II
353,order,1224,2975,0.0,0.9999698421243146,0.9947648689725095,0.9973555647933444,Kraken-II
354,phylum,1224,2975,0.0,0.9999999998498633,0.999085004425115,0.999537292763591,Kraken-II
355,species,1224,2975,0.0,0.9999698407600135,0.9947198678474881,0.997332945465427,Kraken-II
356,kingdom,1224,2975,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,Kraken-II
357,class,1239,1948,0.185572,0.9093776079126449,0.1492464606257807,0.256408504858872,Kraken-II
358,family,1239,1948,0.185572,0.15658289362231576,0.02587503417660052,0.044408765669913926,Kraken-II
359,genus,1239,1948,0.185572,0.12083888135725823,0.018538063458644616,0.032142448546112375,Kraken-II
360,order,1239,1948,0.185572,0.9104463694805272,0.1486926612259622,0.2556329461799615,Kraken-II
361,phylum,1239,1948,0.185572,0.9547966292646104,0.15929150039909148,0.2730297872369009,Kraken-II
362,species,1239,1948,0.185572,0.0,0.0,0.0,Kraken-II
363,kingdom,1239,1948,0.185572,0.998048087127985,0.1687898566781019,0.288744380925407,Kraken-II
364,class,1239,1948,0.0,0.9999547980231802,0.9955298210435122,0.997732403401031,Kraken-II
365,family,1239,1948,0.0,0.9998929874795693,0.9811881186646882,0.990447250213089,Kraken-II
366,genus,1239,1948,0.0,0.9998776887795071,0.9810978261028371,0.9903937403485419,Kraken-II
367,order,1239,1948,0.0,0.9998929874795693,0.9811881186646882,0.990447250213089,Kraken-II
368,phylum,1239,1948,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,Kraken-II
369,species,1239,1948,0.0,0.9998768319682416,0.9742720411385901,0.9869033898328704,Kraken-II
370,kingdom,1239,1948,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,Kraken-II
371,class,28890,407,0.017796261,6.589243059617948e-05,0.0006704659727280155,0.00011838449832765102,Kraken-II
372,family,28890,407,0.017796261,6.591631922187164e-05,0.0006680026708951192,0.00011837922645007598,Kraken-II
373,genus,28890,407,0.017796261,0.0,0.0,0.0,Kraken-II
374,order,28890,407,0.017796261,6.591088846791607e-05,0.000668560921496639,0.00011838042419059536,Kraken-II
375,phylum,28890,407,0.017796261,6.588808906984333e-05,0.0006709157989417716,0.00011838545735678608,Kraken-II
376,species,28890,407,0.017796261,0.0,0.0,0.0,Kraken-II
377,kingdom,28890,407,0.017796261,0.9991601203828598,0.9107721867252954,0.9529159538935488,Kraken-II
378,class,1239,1948,0.104423,0.9590283287271457,0.21937076062570088,0.3570623747479845,Kraken-II
379,family,1239,1948,0.104423,0.82613495182411,0.18666500379025286,0.30452007912968215,Kraken-II
380,genus,1239,1948,0.104423,0.8216047232916952,0.18451145880832595,0.30134487851602537,Kraken-II
381,order,1239,1948,0.104423,0.9018801799973851,0.20522611212752048,0.3343630010005305,Kraken-II
382,phylum,1239,1948,0.104423,0.9791149974030054,0.22611421763966505,0.36738237331450435,Kraken-II
383,species,1239,1948,0.104423,0.0,0.0,0.0,Kraken-II
384,kingdom,1239,1948,0.104423,0.9998728133546119,0.2358508962370283,0.3816694443508437,Kraken-II
385,class,28889,167,0.018195425,0.9996882126389195,0.9140559355248385,0.9549512358351588,Kraken-II
386,family,28889,167,0.018195425,0.9996061633765558,0.9140494874309305,0.9549102800498105,Kraken-II
387,genus,28889,167,0.018195425,0.999524059443392,0.9139379931999853,0.9548119731153976,Kraken-II
388,order,28889,167,0.018195425,0.9996061633765558,0.9140494874309305,0.9549102800498105,Kraken-II
389,phylum,28889,167,0.018195425,0.9996882126389195,0.9140559355248385,0.9549512358351588,Kraken-II
390,species,28889,167,0.018195425,0.9996386747582179,0.9132718132022999,0.9545005459342695,Kraken-II
391,kingdom,28889,167,0.018195425,0.9997538560879957,0.9140760966041415,0.9549921884036006,Kraken-II
392,class,28889,167,0.051440274,0.9996546363479922,0.955495535905845,0.9770713990936175,Kraken-II
393,family,28889,167,0.051440274,0.99781741654401,0.9551917987982215,0.9760344450209133,Kraken-II
394,genus,28889,167,0.051440274,0.99781741654401,0.9551917987982215,0.9760344450209133,Kraken-II
395,order,28889,167,0.051440274,0.99781741654401,0.9551917987982215,0.9760344450209133,Kraken-II
396,phylum,28889,167,0.051440274,0.9996546363479922,0.955495535905845,0.9770713990936175,Kraken-II
397,species,28889,167,0.051440274,0.0,0.0,0.0,Kraken-II
398,kingdom,28889,167,0.051440274,0.9996233106274036,0.9556742642204471,0.9771498706087585,Kraken-II
399,class,203691,135,0.0075398,0.9994931886106471,0.9766785723539516,0.9879491854567651,Kraken-II
400,family,203691,135,0.0075398,0.9995238605680612,0.9765892308997255,0.9879184575825796,Kraken-II
401,genus,203691,135,0.0075398,0.999108830109382,0.9762194296602231,0.9875265134707958,Kraken-II
402,order,203691,135,0.0075398,0.9994931574744669,0.9766185429395475,0.9879184575790604,Kraken-II
403,phylum,203691,135,0.0075398,0.9994931886106471,0.9766785723539516,0.9879491854567651,Kraken-II
404,species,203691,135,0.0075398,0.9096394037219853,0.9531042181650375,0.9308597148969996,Kraken-II
405,kingdom,203691,135,0.0075398,0.9999692868440901,0.9767794193389665,0.9882333299509136,Kraken-II
406,class,1239,1948,0.0500108,0.9183445188354439,0.7486801265880587,0.8248734271968318,Kraken-II
407,family,1239,1948,0.0500108,0.9182578970379031,0.747816209524235,0.8243138953477187,Kraken-II
408,genus,1239,1948,0.0500108,0.8978323299701341,0.7425048394022571,0.8128094618283663,Kraken-II
409,order,1239,1948,0.0500108,0.9177530823612359,0.7481513491551983,0.8243138948437965,Kraken-II
410,phylum,1239,1948,0.0500108,0.9910422182210932,0.768680048821321,0.8658071400446952,Kraken-II
411,species,1239,1948,0.0500108,0.0,0.0,0.0,Kraken-II
412,kingdom,1239,1948,0.0500108,0.9998645036971343,0.7749024901327779,0.8731209570598446,Kraken-II
413,class,201174,1097,0.0989804,0.9890495243343552,0.6948970644978842,0.8162771126773288,Kraken-II
414,family,201174,1097,0.0989804,0.9501546695004157,0.6725522166825759,0.7876033516443514,Kraken-II
415,genus,201174,1097,0.0989804,0.943756881536279,0.668444777086013,0.7825887561698917,Kraken-II
416,order,201174,1097,0.0989804,0.9494672686128234,0.6728970509504215,0.7876033506194988,Kraken-II
417,phylum,201174,1097,0.0989804,0.9887782958942368,0.6953662407294026,0.8165082616577616,Kraken-II
418,species,201174,1097,0.0989804,0.0,0.0,0.0,Kraken-II
419,kingdom,201174,1097,0.0989804,0.9993592342853629,0.7021474555123809,0.824790667883109,Kraken-II
420,class,201174,1097,0.12659,0.9622543211166212,0.3084560497482228,0.4671573283157203,Kraken-II
421,family,201174,1097,0.12659,0.027659026511635834,0.011236895517538157,0.01597708394084644,Kraken-II
422,genus,201174,1097,0.12659,0.005972418283216192,0.0022746541487055866,0.0032905575523844463,Kraken-II
423,order,201174,1097,0.12659,0.06312615003929352,0.025549257307801467,0.03637185188522725,Kraken-II
424,phylum,201174,1097,0.12659,0.9623932425978421,0.30964020034770906,0.46853059634698757,Kraken-II
425,species,201174,1097,0.12659,0.00011252391126784972,4.090397790348625e-05,5.632668455123444e-05,Kraken-II
426,kingdom,201174,1097,0.12659,0.9983745873782685,0.3226377715928326,0.48767282385367244,Kraken-II
427,class,1090,16,0.277311,0.08655126459586655,0.0030181553648844345,0.005832258429268733,Kraken-II
428,family,1090,16,0.277311,0.0,0.0,0.0,Kraken-II
429,genus,1090,16,0.277311,0.0,0.0,0.0,Kraken-II
430,order,1090,16,0.277311,0.0906555086440934,0.0030133980307809494,0.005832286924006691,Kraken-II
431,phylum,1090,16,0.277311,0.08421913293450885,0.0031974172314095926,0.006160227215831485,Kraken-II
432,species,1090,16,0.277311,0.0,0.0,0.0,Kraken-II
433,kingdom,1090,16,0.277311,0.9961937681792602,0.04319191069923309,0.0827933252921693,Kraken-II
434,class,651137,49,0.058965184,0.9804367197056878,0.33220088175209866,0.4962519147205236,Kraken-II
435,family,651137,49,0.058965184,0.9815740158019212,0.3320705164469963,0.496251917618373,Kraken-II
436,genus,651137,49,0.058965184,0.9816038573934615,0.3318089200314227,0.4959635563180729,Kraken-II
437,order,651137,49,0.058965184,0.98104878222552,0.3321306723329412,0.4962519162804767,Kraken-II
438,phylum,651137,49,0.058965184,0.9836896133577665,0.33384615379579996,0.4985041159638004,Kraken-II
439,species,651137,49,0.058965184,0.0,0.0,0.0,Kraken-II
440,kingdom,651137,49,0.058965184,0.9833385026882889,0.3347513236586035,0.4994672767565379,Kraken-II
441,class,201174,1097,0.00135248,0.9995737878073561,0.9854139466400434,0.9924383631353564,Kraken-II
442,family,201174,1097,0.00135248,0.9992386751428642,0.985108905987194,0.9921184845419888,Kraken-II
443,genus,201174,1097,0.00135248,0.9992386751428642,0.985108905987194,0.9921184845419888,Kraken-II
444,order,201174,1097,0.00135248,0.999375770618691,0.9852009724454115,0.9922327502115281,Kraken-II
445,phylum,201174,1097,0.00135248,0.9995737878073561,0.9854139466400434,0.9924383631353564,Kraken-II
446,species,201174,1097,0.00135248,0.0,0.0,0.0,Kraken-II
447,kingdom,201174,1097,0.00135248,0.9999999998478694,0.985990069901752,0.992940619459352,Kraken-II
448,class,1224,2975,0.10982,0.8096100036043936,0.07510303769270293,0.13745357084392165,Kraken-II
449,family,1224,2975,0.10982,0.0,0.0,0.0,Kraken-II
450,genus,1224,2975,0.10982,0.0,0.0,0.0,Kraken-II
451,order,1224,2975,0.10982,0.7427554639166998,0.06727655066581581,0.12337637974557958,Kraken-II
452,phylum,1224,2975,0.10982,0.8841853021019405,0.0839373995201939,0.15331826892751893,Kraken-II
453,species,1224,2975,0.10982,0.0,0.0,0.0,Kraken-II
454,kingdom,1224,2975,0.10982,0.9989267080666564,0.09773477346268605,0.17804762349171965,Kraken-II
455,class,651137,49,0.021502154,0.0,0.0,0.0,Kraken-II
456,family,651137,49,0.021502154,0.0,0.0,0.0,Kraken-II
457,genus,651137,49,0.021502154,0.0,0.0,0.0,Kraken-II
458,order,651137,49,0.021502154,0.0,0.0,0.0,Kraken-II
459,phylum,651137,49,0.021502154,0.9999999998487552,0.99176504102603,0.9958604968163961,Kraken-II
460,species,651137,49,0.021502154,0.0,0.0,0.0,Kraken-II
461,kingdom,651137,49,0.021502154,0.9999999998487552,0.99176504102603,0.9958604968163961,Kraken-II
462,class,1239,1948,0.0,0.9999999998499692,0.9997900009000269,0.9998899893740083,Kraken-II
463,family,1239,1948,0.0,0.999969992798312,0.9997599938498822,0.9998599823227773,Kraken-II
464,genus,1239,1948,0.0,0.9999699900967859,0.9996699915998395,0.999814968369604,Kraken-II
465,order,1239,1948,0.0,0.999984996549243,0.9997749976000097,0.9998749860734714,Kraken-II
466,phylum,1239,1948,0.0,0.9999999998499759,0.9998350006750213,0.999912493480791,Kraken-II
467,species,1239,1948,0.0,0.9999699837913328,0.9994599863497396,0.9997099200529828,Kraken-II
468,kingdom,1239,1948,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,Kraken-II
469,class,976,834,0.0194801,0.996410510132544,0.8478424408931388,0.9161373854769685,Kraken-II
470,family,976,834,0.0194801,0.9925165854060121,0.8468993416993389,0.9139391050432716,Kraken-II
471,genus,976,834,0.0194801,0.9896794064349378,0.8459838991516881,0.9122024497691283,Kraken-II
472,order,976,834,0.0194801,0.9964457488689267,0.8478169288286015,0.9161373855031671,Kraken-II
473,phylum,976,834,0.0194801,0.9982683980920101,0.8486983429451098,0.9174222029449269,Kraken-II
474,species,976,834,0.0194801,0.9903456092911824,0.845497716214649,0.9122024502564108,Kraken-II
475,kingdom,976,834,0.0194801,0.9999117198700674,0.8495544686853748,0.9186162819106004,Kraken-II
476,class,1224,2975,0.0844108,0.9775313803441291,0.35328897620546057,0.5190008762136611,Kraken-II
477,family,1224,2975,0.0844108,0.9634433958206522,0.3476648580757056,0.510946149176931,Kraken-II
478,genus,1224,2975,0.0844108,0.9137120341789673,0.3337459383670515,0.4889066283953473,Kraken-II
479,order,1224,2975,0.0844108,0.96342232458969,0.34826815806978006,0.5115944117789331,Kraken-II
480,phylum,1224,2975,0.0844108,0.9831172616686326,0.35592043699919707,0.5226274250613597,Kraken-II
481,species,1224,2975,0.0844108,0.916118071388355,0.33342608045300404,0.488906634938643,Kraken-II
482,kingdom,1224,2975,0.0844108,0.9996684758196227,0.36188661690666124,0.5313982338049376,Kraken-II
483,class,976,834,0.00166259,0.9987416363331376,0.9774273483551209,0.9879645486129365,Kraken-II
484,family,976,834,0.00166259,0.9982805733982805,0.9770265192732286,0.9875342014747632,Kraken-II
485,genus,976,834,0.00166259,0.9979264900858699,0.9765526361785978,0.9871188771239462,Kraken-II
486,order,976,834,0.00166259,0.9987414238793698,0.9772621459822388,0.9878800450242524,Kraken-II
487,phylum,976,834,0.00166259,0.9997700689792954,0.9785452798147775,0.9890388176000862,Kraken-II
488,species,976,834,0.00166259,0.9951936406637715,0.9735814933353053,0.9842639444022622,Kraken-II
489,kingdom,976,834,0.00166259,0.9999999998467197,0.9785951068776763,0.9891767724664904,Kraken-II
490,class,28890,407,0.181418222,0.9912429285080242,0.46714262038661564,0.6350154036247594,Kraken-II
491,family,28890,407,0.181418222,0.9919721099622683,0.466980847918125,0.6350154053181761,Kraken-II
